Excitation Kinetics:
Time (s)       S0                  S1                  S2                  T1                  T2                  
1.9290e-12     1.645359e-06        8.385176e-01        1.614442e-01        2.819356e-05        8.385393e-06        
1.9317e-12     1.646204e-06        8.389475e-01        1.610142e-01        2.824261e-05        8.389692e-06        
1.9343e-12     1.647050e-06        8.393769e-01        1.605848e-01        2.829172e-05        8.393986e-06        
1.9370e-12     1.647898e-06        8.398057e-01        1.601559e-01        2.834092e-05        8.398275e-06        
1.9397e-12     1.648748e-06        8.402340e-01        1.597276e-01        2.839020e-05        8.402558e-06        
1.9424e-12     1.649598e-06        8.406617e-01        1.592998e-01        2.843956e-05        8.406835e-06        
1.9450e-12     1.650451e-06        8.410888e-01        1.588726e-01        2.848900e-05        8.411107e-06        
1.9477e-12     1.651304e-06        8.415154e-01        1.584460e-01        2.853852e-05        8.415373e-06        
1.9504e-12     1.652158e-06        8.419414e-01        1.580199e-01        2.858811e-05        8.419634e-06        
1.9531e-12     1.653014e-06        8.423669e-01        1.575944e-01        2.863779e-05        8.423889e-06        
1.9558e-12     1.653870e-06        8.427918e-01        1.571694e-01        2.868755e-05        8.428138e-06        
1.9585e-12     1.654728e-06        8.432162e-01        1.567450e-01        2.873739e-05        8.432382e-06        
1.9612e-12     1.655586e-06        8.436400e-01        1.563212e-01        2.878731e-05        8.436620e-06        
1.9639e-12     1.656445e-06        8.440632e-01        1.558979e-01        2.883730e-05        8.440853e-06        
1.9667e-12     1.657305e-06        8.444859e-01        1.554752e-01        2.888738e-05        8.445080e-06        
1.9694e-12     1.658166e-06        8.449080e-01        1.550530e-01        2.893754e-05        8.449301e-06        
1.9721e-12     1.659028e-06        8.453295e-01        1.546314e-01        2.898779e-05        8.453517e-06        
1.9748e-12     1.659890e-06        8.457505e-01        1.542104e-01        2.903811e-05        8.457727e-06        
1.9776e-12     1.660753e-06        8.461709e-01        1.537899e-01        2.908851e-05        8.461931e-06        
1.9803e-12     1.661616e-06        8.465907e-01        1.533700e-01        2.913900e-05        8.466130e-06        
1.9830e-12     1.662480e-06        8.470100e-01        1.529507e-01        2.918956e-05        8.470323e-06        
1.9858e-12     1.663345e-06        8.474287e-01        1.525320e-01        2.924021e-05        8.474510e-06        
1.9885e-12     1.664209e-06        8.478468e-01        1.521138e-01        2.929094e-05        8.478692e-06        
1.9913e-12     1.665075e-06        8.482644e-01        1.516962e-01        2.934175e-05        8.482868e-06        
1.9940e-12     1.665940e-06        8.486813e-01        1.512791e-01        2.939264e-05        8.487038e-06        
1.9968e-12     1.666806e-06        8.490977e-01        1.508627e-01        2.944361e-05        8.491202e-06        
1.9995e-12     1.667672e-06        8.495136e-01        1.504468e-01        2.949467e-05        8.495361e-06        
2.0023e-12     1.668539e-06        8.499289e-01        1.500314e-01        2.954581e-05        8.499514e-06        
2.0051e-12     1.669405e-06        8.503435e-01        1.496167e-01        2.959703e-05        8.503661e-06        
2.0078e-12     1.670272e-06        8.507577e-01        1.492025e-01        2.964833e-05        8.507803e-06        
2.0106e-12     1.671139e-06        8.511712e-01        1.487889e-01        2.969971e-05        8.511938e-06        
2.0134e-12     1.672006e-06        8.515842e-01        1.483759e-01        2.975118e-05        8.516068e-06        
2.0162e-12     1.672872e-06        8.519965e-01        1.479635e-01        2.980273e-05        8.520192e-06        
2.0190e-12     1.673739e-06        8.524083e-01        1.475516e-01        2.985436e-05        8.524311e-06        
2.0218e-12     1.674606e-06        8.528196e-01        1.471403e-01        2.990608e-05        8.528423e-06        
2.0246e-12     1.675473e-06        8.532302e-01        1.467296e-01        2.995788e-05        8.532530e-06        
2.0274e-12     1.676340e-06        8.536403e-01        1.463195e-01        3.000976e-05        8.536631e-06        
2.0302e-12     1.677207e-06        8.540497e-01        1.459100e-01        3.006172e-05        8.540726e-06        
2.0330e-12     1.678073e-06        8.544586e-01        1.455010e-01        3.011377e-05        8.544815e-06        
2.0358e-12     1.678939e-06        8.548670e-01        1.450926e-01        3.016590e-05        8.548899e-06        
2.0386e-12     1.679805e-06        8.552747e-01        1.446849e-01        3.021812e-05        8.552976e-06        
2.0414e-12     1.680671e-06        8.556818e-01        1.442777e-01        3.027042e-05        8.557048e-06        
2.0442e-12     1.681537e-06        8.560884e-01        1.438710e-01        3.032280e-05        8.561114e-06        
2.0471e-12     1.682402e-06        8.564944e-01        1.434650e-01        3.037527e-05        8.565174e-06        
2.0499e-12     1.683267e-06        8.568998e-01        1.430596e-01        3.042782e-05        8.569228e-06        
2.0527e-12     1.684132e-06        8.573046e-01        1.426547e-01        3.048045e-05        8.573277e-06        
2.0556e-12     1.684996e-06        8.577088e-01        1.422504e-01        3.053317e-05        8.577319e-06        
2.0584e-12     1.685860e-06        8.581124e-01        1.418468e-01        3.058598e-05        8.581355e-06        
2.0613e-12     1.686723e-06        8.585154e-01        1.414437e-01        3.063886e-05        8.585386e-06        
2.0641e-12     1.687586e-06        8.589179e-01        1.410412e-01        3.069184e-05        8.589411e-06        
2.0670e-12     1.688448e-06        8.593197e-01        1.406393e-01        3.074489e-05        8.593430e-06        
2.0698e-12     1.689310e-06        8.597210e-01        1.402380e-01        3.079804e-05        8.597442e-06        
2.0727e-12     1.690172e-06        8.601216e-01        1.398372e-01        3.085126e-05        8.601449e-06        
2.0755e-12     1.691033e-06        8.605217e-01        1.394371e-01        3.090458e-05        8.605450e-06        
2.0784e-12     1.691893e-06        8.609212e-01        1.390376e-01        3.095797e-05        8.609446e-06        
2.0813e-12     1.692753e-06        8.613201e-01        1.386386e-01        3.101146e-05        8.613435e-06        
2.0842e-12     1.693612e-06        8.617183e-01        1.382403e-01        3.106502e-05        8.617418e-06        
2.0870e-12     1.694471e-06        8.621160e-01        1.378425e-01        3.111868e-05        8.621395e-06        
2.0899e-12     1.695329e-06        8.625131e-01        1.374454e-01        3.117242e-05        8.625366e-06        
2.0928e-12     1.696186e-06        8.629096e-01        1.370488e-01        3.122624e-05        8.629331e-06        
2.0957e-12     1.697042e-06        8.633055e-01        1.366529e-01        3.128015e-05        8.633291e-06        
2.0986e-12     1.697898e-06        8.637008e-01        1.362575e-01        3.133415e-05        8.637244e-06        
2.1015e-12     1.698753e-06        8.640955e-01        1.358628e-01        3.138823e-05        8.641191e-06        
2.1044e-12     1.699608e-06        8.644896e-01        1.354686e-01        3.144240e-05        8.645133e-06        
2.1073e-12     1.700461e-06        8.648831e-01        1.350751e-01        3.149666e-05        8.649068e-06        
2.1102e-12     1.701314e-06        8.652760e-01        1.346821e-01        3.155100e-05        8.652997e-06        
2.1132e-12     1.702166e-06        8.656683e-01        1.342898e-01        3.160543e-05        8.656920e-06        
2.1161e-12     1.703018e-06        8.660600e-01        1.338980e-01        3.165994e-05        8.660837e-06        
2.1190e-12     1.703868e-06        8.664510e-01        1.335069e-01        3.171454e-05        8.664749e-06        
2.1219e-12     1.704718e-06        8.668415e-01        1.331163e-01        3.176923e-05        8.668654e-06        
2.1249e-12     1.705566e-06        8.672314e-01        1.327264e-01        3.182401e-05        8.672553e-06        
2.1278e-12     1.706414e-06        8.676207e-01        1.323371e-01        3.187887e-05        8.676446e-06        
2.1308e-12     1.707261e-06        8.680093e-01        1.319484e-01        3.193382e-05        8.680333e-06        
2.1337e-12     1.708108e-06        8.683974e-01        1.315602e-01        3.198886e-05        8.684214e-06        
2.1366e-12     1.708953e-06        8.687848e-01        1.311727e-01        3.204399e-05        8.688088e-06        
2.1396e-12     1.709797e-06        8.691717e-01        1.307858e-01        3.209920e-05        8.691957e-06        
2.1426e-12     1.710641e-06        8.695579e-01        1.303995e-01        3.215450e-05        8.695820e-06        
2.1455e-12     1.711483e-06        8.699435e-01        1.300139e-01        3.220989e-05        8.699676e-06        
2.1485e-12     1.712325e-06        8.703285e-01        1.296288e-01        3.226537e-05        8.703527e-06        
2.1515e-12     1.713165e-06        8.707129e-01        1.292443e-01        3.232093e-05        8.707371e-06        
2.1544e-12     1.714005e-06        8.710967e-01        1.288605e-01        3.237659e-05        8.711209e-06        
2.1574e-12     1.714844e-06        8.714799e-01        1.284772e-01        3.243233e-05        8.715041e-06        
2.1604e-12     1.715681e-06        8.718625e-01        1.280946e-01        3.248816e-05        8.718867e-06        
2.1634e-12     1.716518e-06        8.722444e-01        1.277126e-01        3.254408e-05        8.722687e-06        
2.1664e-12     1.717353e-06        8.726257e-01        1.273312e-01        3.260008e-05        8.726501e-06        
2.1694e-12     1.718188e-06        8.730065e-01        1.269504e-01        3.265618e-05        8.730308e-06        
2.1724e-12     1.719021e-06        8.733866e-01        1.265703e-01        3.271237e-05        8.734110e-06        
2.1754e-12     1.719854e-06        8.737661e-01        1.261907e-01        3.276864e-05        8.737905e-06        
2.1784e-12     1.720685e-06        8.741449e-01        1.258118e-01        3.282500e-05        8.741694e-06        
2.1814e-12     1.721516e-06        8.745232e-01        1.254334e-01        3.288146e-05        8.745477e-06        
2.1844e-12     1.722345e-06        8.749009e-01        1.250557e-01        3.293800e-05        8.749254e-06        
2.1874e-12     1.723173e-06        8.752779e-01        1.246787e-01        3.299463e-05        8.753024e-06        
2.1905e-12     1.724000e-06        8.756543e-01        1.243022e-01        3.305135e-05        8.756788e-06        
2.1935e-12     1.724826e-06        8.760301e-01        1.239263e-01        3.310816e-05        8.760547e-06        
2.1965e-12     1.725651e-06        8.764052e-01        1.235511e-01        3.316507e-05        8.764299e-06        
2.1996e-12     1.726474e-06        8.767798e-01        1.231765e-01        3.322206e-05        8.768044e-06        
2.2026e-12     1.727297e-06        8.771537e-01        1.228025e-01        3.327914e-05        8.771784e-06        
2.2056e-12     1.728118e-06        8.775270e-01        1.224291e-01        3.333631e-05        8.775517e-06        
2.2087e-12     1.728939e-06        8.778997e-01        1.220564e-01        3.339357e-05        8.779245e-06        
2.2117e-12     1.729758e-06        8.782718e-01        1.216843e-01        3.345093e-05        8.782966e-06        
2.2148e-12     1.730576e-06        8.786432e-01        1.213128e-01        3.350837e-05        8.786680e-06        
2.2179e-12     1.731393e-06        8.790140e-01        1.209419e-01        3.356590e-05        8.790389e-06        
2.2209e-12     1.732208e-06        8.793842e-01        1.205716e-01        3.362353e-05        8.794091e-06        
2.2240e-12     1.733023e-06        8.797538e-01        1.202020e-01        3.368125e-05        8.797787e-06        
