Excitation Kinetics:
Time (s)       S0                  S1                  T1                  T2                  
5.2381e-12     1.999795e-06        9.998952e-01        9.281589e-05        9.940145e-06        
5.2453e-12     1.999794e-06        9.998951e-01        9.296030e-05        9.940570e-06        
5.2526e-12     1.999794e-06        9.998950e-01        9.310491e-05        9.940992e-06        
5.2598e-12     1.999794e-06        9.998948e-01        9.324973e-05        9.941411e-06        
5.2671e-12     1.999793e-06        9.998947e-01        9.339474e-05        9.941828e-06        
5.2744e-12     1.999793e-06        9.998945e-01        9.353996e-05        9.942242e-06        
5.2817e-12     1.999793e-06        9.998944e-01        9.368539e-05        9.942654e-06        
5.2890e-12     1.999793e-06        9.998942e-01        9.383102e-05        9.943064e-06        
5.2963e-12     1.999792e-06        9.998941e-01        9.397685e-05        9.943471e-06        
5.3036e-12     1.999792e-06        9.998939e-01        9.412289e-05        9.943876e-06        
5.3110e-12     1.999792e-06        9.998938e-01        9.426913e-05        9.944278e-06        
5.3183e-12     1.999791e-06        9.998936e-01        9.441558e-05        9.944678e-06        
5.3257e-12     1.999791e-06        9.998935e-01        9.456223e-05        9.945075e-06        
5.3330e-12     1.999791e-06        9.998933e-01        9.470909e-05        9.945470e-06        
5.3404e-12     1.999790e-06        9.998932e-01        9.485615e-05        9.945863e-06        
5.3478e-12     1.999790e-06        9.998931e-01        9.500342e-05        9.946254e-06        
5.3552e-12     1.999790e-06        9.998929e-01        9.515090e-05        9.946642e-06        
5.3626e-12     1.999790e-06        9.998928e-01        9.529859e-05        9.947027e-06        
5.3700e-12     1.999789e-06        9.998926e-01        9.544648e-05        9.947411e-06        
5.3774e-12     1.999789e-06        9.998925e-01        9.559458e-05        9.947792e-06        
5.3848e-12     1.999789e-06        9.998923e-01        9.574288e-05        9.948171e-06        
