Excitation Kinetics:
Time (s)       S0                  S1                  
8.4138e-10     1.999996e-06        9.999980e-01        
8.4254e-10     1.999996e-06        9.999980e-01        
8.4371e-10     1.999996e-06        9.999980e-01        
8.4488e-10     1.999996e-06        9.999980e-01        
8.4604e-10     1.999996e-06        9.999980e-01        
8.4721e-10     1.999996e-06        9.999980e-01        
8.4838e-10     1.999996e-06        9.999980e-01        
8.4956e-10     1.999996e-06        9.999980e-01        
8.5073e-10     1.999996e-06        9.999980e-01        
8.5191e-10     1.999996e-06        9.999980e-01        
8.5309e-10     1.999996e-06        9.999980e-01        
8.5427e-10     1.999996e-06        9.999980e-01        
8.5545e-10     1.999996e-06        9.999980e-01        
8.5663e-10     1.999996e-06        9.999980e-01        
8.5781e-10     1.999996e-06        9.999980e-01        
8.5900e-10     1.999996e-06        9.999980e-01        
8.6019e-10     1.999996e-06        9.999980e-01        
8.6138e-10     1.999996e-06        9.999980e-01        
8.6257e-10     1.999996e-06        9.999980e-01        
8.6376e-10     1.999996e-06        9.999980e-01        
8.6496e-10     1.999996e-06        9.999980e-01        
8.6615e-10     1.999996e-06        9.999980e-01        
8.6735e-10     1.999996e-06        9.999980e-01        
8.6855e-10     1.999996e-06        9.999980e-01        
8.6975e-10     1.999996e-06        9.999980e-01        
8.7095e-10     1.999996e-06        9.999980e-01        
8.7216e-10     1.999996e-06        9.999980e-01        
8.7336e-10     1.999996e-06        9.999980e-01        
8.7457e-10     1.999996e-06        9.999980e-01        
8.7578e-10     1.999996e-06        9.999980e-01        
8.7699e-10     1.999996e-06        9.999980e-01        
8.7820e-10     1.999996e-06        9.999980e-01        
8.7942e-10     1.999996e-06        9.999980e-01        
8.8063e-10     1.999996e-06        9.999980e-01        
8.8185e-10     1.999996e-06        9.999980e-01        
8.8307e-10     1.999996e-06        9.999980e-01        
8.8429e-10     1.999996e-06        9.999980e-01        
8.8551e-10     1.999996e-06        9.999980e-01        
8.8674e-10     1.999996e-06        9.999980e-01        
8.8796e-10     1.999996e-06        9.999980e-01        
8.8919e-10     1.999996e-06        9.999980e-01        
8.9042e-10     1.999996e-06        9.999980e-01        
8.9165e-10     1.999996e-06        9.999980e-01        
8.9288e-10     1.999996e-06        9.999980e-01        
8.9412e-10     1.999996e-06        9.999980e-01        
8.9535e-10     1.999996e-06        9.999980e-01        
8.9659e-10     1.999996e-06        9.999980e-01        
8.9783e-10     1.999996e-06        9.999980e-01        
8.9907e-10     1.999996e-06        9.999980e-01        
9.0032e-10     1.999996e-06        9.999980e-01        
9.0156e-10     1.999996e-06        9.999980e-01        
9.0281e-10     1.999996e-06        9.999980e-01        
9.0406e-10     1.999996e-06        9.999980e-01        
9.0531e-10     1.999996e-06        9.999980e-01        
9.0656e-10     1.999996e-06        9.999980e-01        
9.0781e-10     1.999996e-06        9.999980e-01        
9.0907e-10     1.999996e-06        9.999980e-01        
9.1032e-10     1.999996e-06        9.999980e-01        
9.1158e-10     1.999996e-06        9.999980e-01        
9.1284e-10     1.999996e-06        9.999980e-01        
9.1411e-10     1.999996e-06        9.999980e-01        
9.1537e-10     1.999996e-06        9.999980e-01        
9.1663e-10     1.999996e-06        9.999980e-01        
9.1790e-10     1.999996e-06        9.999980e-01        
9.1917e-10     1.999996e-06        9.999980e-01        
9.2044e-10     1.999996e-06        9.999980e-01        
9.2171e-10     1.999996e-06        9.999980e-01        
9.2299e-10     1.999996e-06        9.999980e-01        
9.2427e-10     1.999996e-06        9.999980e-01        
9.2554e-10     1.999996e-06        9.999980e-01        
9.2682e-10     1.999996e-06        9.999980e-01        
9.2810e-10     1.999996e-06        9.999980e-01        
9.2939e-10     1.999996e-06        9.999980e-01        
9.3067e-10     1.999996e-06        9.999980e-01        
9.3196e-10     1.999996e-06        9.999980e-01        
9.3325e-10     1.999996e-06        9.999980e-01        
9.3454e-10     1.999996e-06        9.999980e-01        
9.3583e-10     1.999996e-06        9.999980e-01        
9.3712e-10     1.999996e-06        9.999980e-01        
9.3842e-10     1.999996e-06        9.999980e-01        
9.3972e-10     1.999996e-06        9.999980e-01        
9.4102e-10     1.999996e-06        9.999980e-01        
9.4232e-10     1.999996e-06        9.999980e-01        
9.4362e-10     1.999996e-06        9.999980e-01        
9.4493e-10     1.999996e-06        9.999980e-01        
9.4623e-10     1.999996e-06        9.999980e-01        
9.4754e-10     1.999996e-06        9.999980e-01        
9.4885e-10     1.999996e-06        9.999980e-01        
9.5016e-10     1.999996e-06        9.999980e-01        
9.5148e-10     1.999996e-06        9.999980e-01        
9.5279e-10     1.999996e-06        9.999980e-01        
9.5411e-10     1.999996e-06        9.999980e-01        
9.5543e-10     1.999996e-06        9.999980e-01        
9.5675e-10     1.999996e-06        9.999980e-01        
9.5807e-10     1.999996e-06        9.999980e-01        
9.5940e-10     1.999996e-06        9.999980e-01        
9.6072e-10     1.999996e-06        9.999980e-01        
9.6205e-10     1.999996e-06        9.999980e-01        
9.6338e-10     1.999996e-06        9.999980e-01        
9.6471e-10     1.999996e-06        9.999980e-01        
9.6605e-10     1.999996e-06        9.999980e-01        
9.6738e-10     1.999996e-06        9.999980e-01        
9.6872e-10     1.999996e-06        9.999980e-01        
9.7006e-10     1.999996e-06        9.999980e-01        
9.7140e-10     1.999996e-06        9.999980e-01        
9.7274e-10     1.999996e-06        9.999980e-01        
9.7409e-10     1.999996e-06        9.999980e-01        
9.7544e-10     1.999996e-06        9.999980e-01        
9.7678e-10     1.999996e-06        9.999980e-01        
9.7814e-10     1.999996e-06        9.999980e-01        
9.7949e-10     1.999996e-06        9.999980e-01        
9.8084e-10     1.999996e-06        9.999980e-01        
9.8220e-10     1.999996e-06        9.999980e-01        
9.8356e-10     1.999996e-06        9.999980e-01        
9.8492e-10     1.999996e-06        9.999980e-01        
9.8628e-10     1.999996e-06        9.999980e-01        
9.8764e-10     1.999996e-06        9.999980e-01        
9.8901e-10     1.999996e-06        9.999980e-01        
9.9037e-10     1.999996e-06        9.999980e-01        
9.9174e-10     1.999996e-06        9.999980e-01        
9.9312e-10     1.999996e-06        9.999980e-01        
9.9449e-10     1.999996e-06        9.999980e-01        
9.9586e-10     1.999996e-06        9.999980e-01        
9.9724e-10     1.999996e-06        9.999980e-01        
9.9862e-10     1.999996e-06        9.999980e-01        
1.0000e-09     1.999996e-06        9.999980e-01        

Decay Kinetics:
Time (s)       S0                  S1                  
------------------------------------------------------------
1.0000e-12     2.199976e-05        9.999780e-01        
1.0021e-12     2.204125e-05        9.999780e-01        
1.0042e-12     2.208283e-05        9.999779e-01        
1.0062e-12     2.212449e-05        9.999779e-01        
1.0083e-12     2.216624e-05        9.999778e-01        
1.0104e-12     2.220808e-05        9.999778e-01        
1.0125e-12     2.225001e-05        9.999777e-01        
1.0146e-12     2.229202e-05        9.999777e-01        
1.0167e-12     2.233412e-05        9.999777e-01        
1.0188e-12     2.237630e-05        9.999776e-01        
1.0209e-12     2.241858e-05        9.999776e-01        
1.0231e-12     2.246094e-05        9.999775e-01        
1.0252e-12     2.250339e-05        9.999775e-01        
1.0273e-12     2.254593e-05        9.999775e-01        
1.0294e-12     2.258855e-05        9.999774e-01        
1.0316e-12     2.263127e-05        9.999774e-01        
1.0337e-12     2.267407e-05        9.999773e-01        
1.0359e-12     2.271696e-05        9.999773e-01        
1.0380e-12     2.275994e-05        9.999772e-01        
1.0402e-12     2.280301e-05        9.999772e-01        
1.0423e-12     2.284617e-05        9.999772e-01        
1.0445e-12     2.288942e-05        9.999771e-01        
1.0467e-12     2.293276e-05        9.999771e-01        
1.0488e-12     2.297619e-05        9.999770e-01        
1.0510e-12     2.301971e-05        9.999770e-01        
1.0532e-12     2.306331e-05        9.999769e-01        
1.0554e-12     2.310701e-05        9.999769e-01        
1.0576e-12     2.315080e-05        9.999768e-01        
1.0597e-12     2.319468e-05        9.999768e-01        
1.0619e-12     2.323866e-05        9.999768e-01        
1.0641e-12     2.328272e-05        9.999767e-01        
1.0664e-12     2.332687e-05        9.999767e-01        
1.0686e-12     2.337112e-05        9.999766e-01        
1.0708e-12     2.341546e-05        9.999766e-01        
1.0730e-12     2.345989e-05        9.999765e-01        
1.0752e-12     2.350441e-05        9.999765e-01        
1.0775e-12     2.354902e-05        9.999765e-01        
1.0797e-12     2.359373e-05        9.999764e-01        
1.0819e-12     2.363853e-05        9.999764e-01        
1.0842e-12     2.368342e-05        9.999763e-01        
1.0864e-12     2.372841e-05        9.999763e-01        
1.0887e-12     2.377349e-05        9.999762e-01        
1.0909e-12     2.381866e-05        9.999762e-01        
1.0932e-12     2.386393e-05        9.999761e-01        
1.0955e-12     2.390929e-05        9.999761e-01        
1.0978e-12     2.395474e-05        9.999760e-01        
1.1000e-12     2.400029e-05        9.999760e-01        
1.1023e-12     2.404593e-05        9.999760e-01        
1.1046e-12     2.409167e-05        9.999759e-01        
1.1069e-12     2.413750e-05        9.999759e-01        
1.1092e-12     2.418343e-05        9.999758e-01        
1.1115e-12     2.422945e-05        9.999758e-01        
1.1138e-12     2.427557e-05        9.999757e-01        
1.1161e-12     2.432179e-05        9.999757e-01        
1.1184e-12     2.436810e-05        9.999756e-01        
1.1207e-12     2.441450e-05        9.999756e-01        
1.1231e-12     2.446101e-05        9.999755e-01        
1.1254e-12     2.450761e-05        9.999755e-01        
1.1277e-12     2.455430e-05        9.999754e-01        
1.1301e-12     2.460109e-05        9.999754e-01        
1.1324e-12     2.464798e-05        9.999754e-01        
1.1348e-12     2.469497e-05        9.999753e-01        
1.1371e-12     2.474205e-05        9.999753e-01        
1.1395e-12     2.478924e-05        9.999752e-01        
1.1418e-12     2.483652e-05        9.999752e-01        
1.1442e-12     2.488389e-05        9.999751e-01        
1.1466e-12     2.493137e-05        9.999751e-01        
1.1490e-12     2.497895e-05        9.999750e-01        
1.1513e-12     2.502662e-05        9.999750e-01        
1.1537e-12     2.507439e-05        9.999749e-01        
1.1561e-12     2.512226e-05        9.999749e-01        
1.1585e-12     2.517023e-05        9.999748e-01        
1.1609e-12     2.521830e-05        9.999748e-01        
1.1633e-12     2.526647e-05        9.999747e-01        
1.1658e-12     2.531474e-05        9.999747e-01        
1.1682e-12     2.536311e-05        9.999746e-01        
1.1706e-12     2.541158e-05        9.999746e-01        
1.1730e-12     2.546016e-05        9.999745e-01        
1.1755e-12     2.550883e-05        9.999745e-01        
1.1779e-12     2.555760e-05        9.999744e-01        
1.1803e-12     2.560647e-05        9.999744e-01        
1.1828e-12     2.565545e-05        9.999743e-01        
1.1852e-12     2.570453e-05        9.999743e-01        
1.1877e-12     2.575371e-05        9.999742e-01        
1.1902e-12     2.580299e-05        9.999742e-01        
1.1926e-12     2.585237e-05        9.999741e-01        
1.1951e-12     2.590185e-05        9.999741e-01        
1.1976e-12     2.595144e-05        9.999740e-01        
1.2001e-12     2.600113e-05        9.999740e-01        
1.2026e-12     2.605093e-05        9.999739e-01        
1.2051e-12     2.610083e-05        9.999739e-01        
1.2076e-12     2.615083e-05        9.999738e-01        
1.2101e-12     2.620093e-05        9.999738e-01        
1.2126e-12     2.625114e-05        9.999737e-01        
1.2151e-12     2.630145e-05        9.999737e-01        
1.2176e-12     2.635187e-05        9.999736e-01        
1.2201e-12     2.640239e-05        9.999736e-01        
1.2227e-12     2.645302e-05        9.999735e-01        
1.2252e-12     2.650375e-05        9.999735e-01        
1.2277e-12     2.655459e-05        9.999734e-01        
1.2303e-12     2.660553e-05        9.999734e-01        
1.2328e-12     2.665658e-05        9.999733e-01        
1.2354e-12     2.670773e-05        9.999733e-01        
1.2380e-12     2.675899e-05        9.999732e-01        
1.2405e-12     2.681036e-05        9.999732e-01        
1.2431e-12     2.686183e-05        9.999731e-01        
1.2457e-12     2.691341e-05        9.999731e-01        
1.2483e-12     2.696510e-05        9.999730e-01        
1.2509e-12     2.701689e-05        9.999730e-01        
1.2535e-12     2.706879e-05        9.999729e-01        
1.2561e-12     2.712080e-05        9.999729e-01        
1.2587e-12     2.717292e-05        9.999728e-01        
1.2613e-12     2.722514e-05        9.999728e-01        
1.2639e-12     2.727748e-05        9.999727e-01        
1.2665e-12     2.732992e-05        9.999727e-01        
1.2691e-12     2.738247e-05        9.999726e-01        
1.2718e-12     2.743513e-05        9.999726e-01        
1.2744e-12     2.748790e-05        9.999725e-01        
