Excitation Kinetics:
Time (s)       S0                  S1                  T1                  
4.6192e-10     1.999077e-06        9.995363e-01        4.617014e-04        
4.6256e-10     1.999076e-06        9.995357e-01        4.623397e-04        
4.6320e-10     1.999075e-06        9.995350e-01        4.629789e-04        
4.6384e-10     1.999074e-06        9.995344e-01        4.636190e-04        
4.6448e-10     1.999072e-06        9.995337e-01        4.642600e-04        
4.6512e-10     1.999071e-06        9.995331e-01        4.649019e-04        
4.6576e-10     1.999070e-06        9.995325e-01        4.655447e-04        
4.6641e-10     1.999068e-06        9.995318e-01        4.661883e-04        
4.6705e-10     1.999067e-06        9.995312e-01        4.668329e-04        
4.6770e-10     1.999066e-06        9.995305e-01        4.674783e-04        
4.6835e-10     1.999065e-06        9.995299e-01        4.681246e-04        
4.6899e-10     1.999063e-06        9.995292e-01        4.687719e-04        
4.6964e-10     1.999062e-06        9.995286e-01        4.694200e-04        
4.7029e-10     1.999061e-06        9.995279e-01        4.700690e-04        
4.7094e-10     1.999059e-06        9.995273e-01        4.707189e-04        
4.7159e-10     1.999058e-06        9.995266e-01        4.713697e-04        
4.7225e-10     1.999057e-06        9.995260e-01        4.720214e-04        
4.7290e-10     1.999056e-06        9.995253e-01        4.726740e-04        
4.7355e-10     1.999054e-06        9.995247e-01        4.733275e-04        
4.7421e-10     1.999053e-06        9.995240e-01        4.739819e-04        
4.7486e-10     1.999052e-06        9.995234e-01        4.746373e-04        
4.7552e-10     1.999050e-06        9.995227e-01        4.752935e-04        
4.7618e-10     1.999049e-06        9.995221e-01        4.759506e-04        
4.7683e-10     1.999048e-06        9.995214e-01        4.766086e-04        
4.7749e-10     1.999046e-06        9.995207e-01        4.772676e-04        
4.7815e-10     1.999045e-06        9.995201e-01        4.779274e-04        
4.7882e-10     1.999044e-06        9.995194e-01        4.785882e-04        
4.7948e-10     1.999042e-06        9.995188e-01        4.792499e-04        
4.8014e-10     1.999041e-06        9.995181e-01        4.799125e-04        
4.8080e-10     1.999040e-06        9.995174e-01        4.805760e-04        
4.8147e-10     1.999039e-06        9.995168e-01        4.812404e-04        
4.8213e-10     1.999037e-06        9.995161e-01        4.819058e-04        
4.8280e-10     1.999036e-06        9.995154e-01        4.825720e-04        
4.8347e-10     1.999035e-06        9.995148e-01        4.832392e-04        
4.8414e-10     1.999033e-06        9.995141e-01        4.839073e-04        
4.8481e-10     1.999032e-06        9.995134e-01        4.845764e-04        
4.8548e-10     1.999031e-06        9.995128e-01        4.852463e-04        
4.8615e-10     1.999029e-06        9.995121e-01        4.859172e-04        
4.8682e-10     1.999028e-06        9.995114e-01        4.865890e-04        
4.8749e-10     1.999027e-06        9.995107e-01        4.872617e-04        
4.8817e-10     1.999025e-06        9.995101e-01        4.879354e-04        
4.8884e-10     1.999024e-06        9.995094e-01        4.886100e-04        
4.8952e-10     1.999023e-06        9.995087e-01        4.892855e-04        
4.9020e-10     1.999021e-06        9.995080e-01        4.899620e-04        
4.9087e-10     1.999020e-06        9.995074e-01        4.906394e-04        
4.9155e-10     1.999018e-06        9.995067e-01        4.913177e-04        
4.9223e-10     1.999017e-06        9.995060e-01        4.919970e-04        
4.9291e-10     1.999016e-06        9.995053e-01        4.926772e-04        
4.9359e-10     1.999014e-06        9.995046e-01        4.933584e-04        
4.9428e-10     1.999013e-06        9.995040e-01        4.940405e-04        
4.9496e-10     1.999012e-06        9.995033e-01        4.947235e-04        
4.9564e-10     1.999010e-06        9.995026e-01        4.954075e-04        
4.9633e-10     1.999009e-06        9.995019e-01        4.960924e-04        
4.9702e-10     1.999008e-06        9.995012e-01        4.967783e-04        
4.9770e-10     1.999006e-06        9.995005e-01        4.974651e-04        
4.9839e-10     1.999005e-06        9.994998e-01        4.981528e-04        
4.9908e-10     1.999004e-06        9.994992e-01        4.988416e-04        
4.9977e-10     1.999002e-06        9.994985e-01        4.995312e-04        
5.0046e-10     1.999001e-06        9.994978e-01        5.002219e-04        
5.0115e-10     1.998999e-06        9.994971e-01        5.009134e-04        
5.0185e-10     1.998998e-06        9.994964e-01        5.016060e-04        
5.0254e-10     1.998997e-06        9.994957e-01        5.022995e-04        
5.0323e-10     1.998995e-06        9.994950e-01        5.029939e-04        
5.0393e-10     1.998994e-06        9.994943e-01        5.036893e-04        
5.0463e-10     1.998992e-06        9.994936e-01        5.043857e-04        
5.0532e-10     1.998991e-06        9.994929e-01        5.050830e-04        
5.0602e-10     1.998990e-06        9.994922e-01        5.057813e-04        
5.0672e-10     1.998988e-06        9.994915e-01        5.064806e-04        
5.0742e-10     1.998987e-06        9.994908e-01        5.071808e-04        
5.0813e-10     1.998986e-06        9.994901e-01        5.078820e-04        
5.0883e-10     1.998984e-06        9.994894e-01        5.085841e-04        
5.0953e-10     1.998983e-06        9.994887e-01        5.092873e-04        
5.1024e-10     1.998981e-06        9.994880e-01        5.099914e-04        
5.1094e-10     1.998980e-06        9.994873e-01        5.106964e-04        
5.1165e-10     1.998979e-06        9.994866e-01        5.114025e-04        
5.1235e-10     1.998977e-06        9.994859e-01        5.121095e-04        
5.1306e-10     1.998976e-06        9.994852e-01        5.128175e-04        
5.1377e-10     1.998974e-06        9.994845e-01        5.135265e-04        
5.1448e-10     1.998973e-06        9.994838e-01        5.142365e-04        
5.1519e-10     1.998971e-06        9.994831e-01        5.149474e-04        
5.1591e-10     1.998970e-06        9.994823e-01        5.156593e-04        
5.1662e-10     1.998969e-06        9.994816e-01        5.163722e-04        
5.1733e-10     1.998967e-06        9.994809e-01        5.170861e-04        
5.1805e-10     1.998966e-06        9.994802e-01        5.178010e-04        
5.1877e-10     1.998964e-06        9.994795e-01        5.185169e-04        
5.1948e-10     1.998963e-06        9.994788e-01        5.192337e-04        
5.2020e-10     1.998961e-06        9.994780e-01        5.199516e-04        
5.2092e-10     1.998960e-06        9.994773e-01        5.206704e-04        
5.2164e-10     1.998959e-06        9.994766e-01        5.213903e-04        
5.2236e-10     1.998957e-06        9.994759e-01        5.221111e-04        
5.2308e-10     1.998956e-06        9.994752e-01        5.228329e-04        
5.2381e-10     1.998954e-06        9.994744e-01        5.235557e-04        
5.2453e-10     1.998953e-06        9.994737e-01        5.242796e-04        
5.2526e-10     1.998951e-06        9.994730e-01        5.250044e-04        
5.2598e-10     1.998950e-06        9.994723e-01        5.257302e-04        
5.2671e-10     1.998949e-06        9.994715e-01        5.264570e-04        
5.2744e-10     1.998947e-06        9.994708e-01        5.271849e-04        
5.2817e-10     1.998946e-06        9.994701e-01        5.279137e-04        
5.2890e-10     1.998944e-06        9.994694e-01        5.286435e-04        
5.2963e-10     1.998943e-06        9.994686e-01        5.293744e-04        
5.3036e-10     1.998941e-06        9.994679e-01        5.301063e-04        
5.3110e-10     1.998940e-06        9.994672e-01        5.308391e-04        
5.3183e-10     1.998938e-06        9.994664e-01        5.315730e-04        
5.3257e-10     1.998937e-06        9.994657e-01        5.323079e-04        
5.3330e-10     1.998935e-06        9.994650e-01        5.330438e-04        
5.3404e-10     1.998934e-06        9.994642e-01        5.337808e-04        
5.3478e-10     1.998933e-06        9.994635e-01        5.345187e-04        
5.3552e-10     1.998931e-06        9.994627e-01        5.352577e-04        
5.3626e-10     1.998930e-06        9.994620e-01        5.359977e-04        
5.3700e-10     1.998928e-06        9.994613e-01        5.367387e-04        
5.3774e-10     1.998927e-06        9.994605e-01        5.374807e-04        
5.3848e-10     1.998925e-06        9.994598e-01        5.382238e-04        
5.3923e-10     1.998924e-06        9.994590e-01        5.389679e-04        
5.3997e-10     1.998922e-06        9.994583e-01        5.397130e-04        
5.4072e-10     1.998921e-06        9.994575e-01        5.404591e-04        
5.4147e-10     1.998919e-06        9.994568e-01        5.412063e-04        
5.4222e-10     1.998918e-06        9.994560e-01        5.419545e-04        
5.4297e-10     1.998916e-06        9.994553e-01        5.427038e-04        
5.4372e-10     1.998915e-06        9.994545e-01        5.434540e-04        
5.4447e-10     1.998913e-06        9.994538e-01        5.442054e-04        
5.4522e-10     1.998912e-06        9.994530e-01        5.449577e-04        
5.4598e-10     1.998910e-06        9.994523e-01        5.457111e-04        
5.4673e-10     1.998909e-06        9.994515e-01        5.464655e-04        
5.4749e-10     1.998907e-06        9.994508e-01        5.472210e-04        
5.4824e-10     1.998906e-06        9.994500e-01        5.479775e-04        
5.4900e-10     1.998904e-06        9.994493e-01        5.487351e-04        
5.4976e-10     1.998903e-06        9.994485e-01        5.494937e-04        
5.5052e-10     1.998901e-06        9.994477e-01        5.502534e-04        
5.5128e-10     1.998900e-06        9.994470e-01        5.510141e-04        
5.5204e-10     1.998898e-06        9.994462e-01        5.517759e-04        
5.5281e-10     1.998897e-06        9.994455e-01        5.525387e-04        
5.5357e-10     1.998895e-06        9.994447e-01        5.533026e-04        
5.5434e-10     1.998894e-06        9.994439e-01        5.540675e-04        
5.5510e-10     1.998892e-06        9.994432e-01        5.548335e-04        
5.5587e-10     1.998891e-06        9.994424e-01        5.556005e-04        
5.5664e-10     1.998889e-06        9.994416e-01        5.563686e-04        
5.5741e-10     1.998887e-06        9.994409e-01        5.571378e-04        
5.5818e-10     1.998886e-06        9.994401e-01        5.579080e-04        
5.5895e-10     1.998884e-06        9.994393e-01        5.586793e-04        
5.5973e-10     1.998883e-06        9.994385e-01        5.594516e-04        
5.6050e-10     1.998881e-06        9.994378e-01        5.602251e-04        
5.6127e-10     1.998880e-06        9.994370e-01        5.609995e-04        
5.6205e-10     1.998878e-06        9.994362e-01        5.617751e-04        
5.6283e-10     1.998877e-06        9.994354e-01        5.625517e-04        
5.6361e-10     1.998875e-06        9.994347e-01        5.633294e-04        
5.6438e-10     1.998874e-06        9.994339e-01        5.641082e-04        
5.6516e-10     1.998872e-06        9.994331e-01        5.648881e-04        
5.6595e-10     1.998871e-06        9.994323e-01        5.656690e-04        
5.6673e-10     1.998869e-06        9.994316e-01        5.664510e-04        
5.6751e-10     1.998867e-06        9.994308e-01        5.672341e-04        
5.6830e-10     1.998866e-06        9.994300e-01        5.680183e-04        
5.6908e-10     1.998864e-06        9.994292e-01        5.688036e-04        
5.6987e-10     1.998863e-06        9.994284e-01        5.695899e-04        
5.7066e-10     1.998861e-06        9.994276e-01        5.703773e-04        
5.7145e-10     1.998860e-06        9.994268e-01        5.711659e-04        
5.7224e-10     1.998858e-06        9.994260e-01        5.719555e-04        
5.7303e-10     1.998856e-06        9.994253e-01        5.727462e-04        
5.7382e-10     1.998855e-06        9.994245e-01        5.735380e-04        
5.7461e-10     1.998853e-06        9.994237e-01        5.743308e-04        
5.7541e-10     1.998852e-06        9.994229e-01        5.751248e-04        
5.7620e-10     1.998850e-06        9.994221e-01        5.759199e-04        
5.7700e-10     1.998849e-06        9.994213e-01        5.767161e-04        
5.7780e-10     1.998847e-06        9.994205e-01        5.775134e-04        
5.7860e-10     1.998845e-06        9.994197e-01        5.783117e-04        
5.7940e-10     1.998844e-06        9.994189e-01        5.791112e-04        
5.8020e-10     1.998842e-06        9.994181e-01        5.799118e-04        
5.8100e-10     1.998841e-06        9.994173e-01        5.807135e-04        
5.8180e-10     1.998839e-06        9.994165e-01        5.815163e-04        
5.8261e-10     1.998837e-06        9.994157e-01        5.823202e-04        
5.8341e-10     1.998836e-06        9.994149e-01        5.831252e-04        
